"q","alfa","образец","Kq","ro пара","ню жидк","r","lo","g","ro жидк","сигма","высота h","зазор D","зазор u","толщина d","толщина s","угол","угол/90","h/lo","D/lo","d/lo","u/lo","s/lo","жидкость","алфа Кутател","а/а гл","ср ж","лямбда ж","Pr","cp пара","лямбда п","ню пара","а ж","Р","алфа  Лабунцов","Ts","alf/alf0","алфа Боришан","Ткр","Ркр","алф/алф0","М",""
"113018.18182","8391.91198","10","204.65180779177","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","3436.8341988893","2.4417564230221","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","4493.2426726274","351.5","1.8676738808529","7497.4180995546","516.3","6300000","1.1193069225389","46",""
"15750","2718.802","10","28.519888754306","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","865.06979931621","3.1428700922736","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","1207.7620224931","351.5","2.2511073782464","2015.2699302349","516.3","6300000","1.3491006634943","46",""
"196785.81818","15901.21617","10","356.33712018532","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","5066.9943214724","3.1381949852628","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","6503.1463608214","351.5","2.4451573573367","10851.140430651","516.3","6300000","1.4653958513968","46",""
"250880","19834.52412","10","454.29013909081","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","6005.9399901947","3.302484565677","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","7646.0715529582","351.5","2.5940803695888","12758.223721337","516.3","6300000","1.5546462072795","46",""
"348872.72727","26169.85407","10","631.73405531122","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","7565.2219511421","3.4592314989581","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","9525.8925271873","351.5","2.7472338151318","15894.890227681","516.3","6300000","1.6464318844068","46",""
"426909.09091","30465.27321","10","773.04125593366","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","8713.4379325214","3.4963551064378","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","10898.11197742","351.5","2.7954634044063","18184.573579398","516.3","6300000","1.6753361346079","46",""
"532400","43500.56986","10","964.06277922493","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","10170.0102957","4.2773378389195","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","12626.598230836","351.5","3.445153561136","21068.723193693","516.3","6300000","2.0646989122256","46",""
"395420","36371.55511","10","716.0212324589","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","8258.3978651104","4.404190219953","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","10355.396962327","351.5","3.5123284256819","17279.00010529","516.3","6300000","2.1049571669871","46",""
"287789.45455","31186.54687","10","521.12528434466","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","6611.6091658495","4.7169374486147","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","8378.7181450066","351.5","3.7221143294558","13980.716744753","516.3","6300000","2.2306829785179","46",""
"218704.36364","24806.0764","10","396.02692832344","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","5455.7564353731","4.5467712303222","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","6977.4911780524","351.5","3.5551569707501","11642.631493398","516.3","6300000","2.1306245425758","46",""
"163854.54545","21229.11889","10","296.70561321406","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","4457.3394103312","4.7627333114448","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","5755.7244314558","351.5","3.6883487287855","9603.9933011702","516.3","6300000","2.210447073866","46",""
"125521.81818","15703.8311","10","227.29322480837","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","3698.7775653107","4.2456813968159","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","4818.8174919572","351.5","3.2588557516881","8040.6717631221","516.3","6300000","1.9530496409547","46",""
"87260.72727","11305.56585","10","158.01055456256","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","2867.6618558986","3.9424333893291","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","3781.5822377357","351.5","2.989639029183","6309.9425470325","516.3","6300000","1.7917066226406","46",""
"51025.63636","8222.03313","10","92.396537943167","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","1969.7298235951","4.1741933495191","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","2644.3561711097","351.5","3.109275981741","4412.3688087725","516.3","6300000","1.8634056866809","46",""
"27484.36364","4428.70221","10","49.768317047346","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","1277.3641992542","3.4670630448118","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","1750.5913889282","351.5","2.5298320544758","2921.0342108231","516.3","6300000","1.516141849209","46",""
"8668.36364","2327.10967","10","15.696556615535","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","420","180","140","170","178","90","1","0.29208365445536","0.1251787090523","0.11822433632717","0.097361218151788","0.12378783450727","этанол","569.52231476339","4.086072853821","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","811.12118603321","351.5","2.8690036828908","1353.4356152506","516.3","6300000","1.7194092159081","46",""
"87665.45455","29219.93088","15","158.74342929281","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","340","70","140","170","178","75","0.83333333333333","0.23644867265434","0.048680609075894","0.11822433632717","0.097361218151788","0.12378783450727","этанол","2876.9658190769","10.15650957208","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","3793.2662171105","351.5","7.7031057689007","6329.4384177926","516.3","6300000","4.6165123903979","46",""
"82745.45455","27483.81847","15","149.83435928194","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","340","70","140","170","178","75","0.83333333333333","0.23644867265434","0.048680609075894","0.11822433632717","0.097361218151788","0.12378783450727","этанол","2762.9667720891","9.9472128103876","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","3649.97952225","351.5","7.5298555245203","6090.3504499833","516.3","6300000","4.5126825944926","46",""
"124727.27273","31554.10326","15","225.85447256429","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","340","70","140","170","178","75","0.83333333333333","0.23644867265434","0.048680609075894","0.11822433632717","0.097361218151788","0.12378783450727","этанол","3682.3728357382","8.5689593823203","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","4798.4607641413","351.5","6.5758802272184","8006.7045570986","516.3","6300000","3.9409601084912","46",""
"194534.54545","36493.43017","15","352.26054572086","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","340","70","140","170","178","75","0.83333333333333","0.23644867265434","0.048680609075894","0.11822433632717","0.097361218151788","0.12378783450727","этанол","5026.3470770491","7.2604278237436","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","6453.4530313014","351.5","5.6548687955106","10768.222214273","516.3","6300000","3.3889930430326","46",""
"286249.09091","38718.57003","15","518.33601452536","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","340","70","140","170","178","75","0.83333333333333","0.23644867265434","0.048680609075894","0.11822433632717","0.097361218151788","0.12378783450727","этанол","6586.8176578888","5.8781906591308","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","8348.7939225095","351.5","4.6376243550113","13930.785231209","516.3","6300000","2.7793530219144","46",""
"325703.63636","43756.13705","15","589.77977624509","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","340","70","140","170","178","75","0.83333333333333","0.23644867265434","0.048680609075894","0.11822433632717","0.097361218151788","0.12378783450727","этанол","7209.9223086255","6.0688777461101","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","9099.3297168892","351.5","4.8087209070779","15183.128151262","516.3","6300000","2.8818920985241","46",""
"304363.63636","40631.04618","15","551.13759046624","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","340","70","140","170","178","75","0.83333333333333","0.23644867265434","0.048680609075894","0.11822433632717","0.097361218151788","0.12378783450727","этанол","6875.902261751","5.9091948421112","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","8697.4012534844","351.5","4.6716306395226","14512.470909752","516.3","6300000","2.7997331696766","46",""
"362340","45532.48319","15","656.12041214192","1.85","5.37E-7","800000","0.0014379442108226","9.81","766","0.0155","340","70","140","170","178","75","0.83333333333333","0.23644867265434","0.048680609075894","0.11822433632717","0.097361218151788","0.12378783450727","этанол","7768.4818573792","5.8611816344462","1690","0.173","4.00","","","","1.3363820353176E-7","101,325","9769.4890520075","351.5","4.6606821449525","16301.355029883","516.3","6300000","2.7931716784605","46",""
"9700","2750","10","21.280033631944","1.104","5.1E-7","2520000","0.0031127222209327","9.81","605","0.0574","420","180","140","170","178","90","1","0.13493012552664","0.057827196654273","0.054614574617925","0.044976708508879","0.057184672247003","60% глицерин","764.3071131297","3.5980301017208","3840","0.48","2.4684","","","","1.2E-7","101,325","1075.9211676751","381","2.5559493414767","1707.6421649747","538","16360000","1.6104076465228","47.6",""
"35000","6500","10","76.783626507014","1.104","5.1E-7","2520000","0.0031127222209327","9.81","605","0.0574","420","180","140","170","178","90","1","0.13493012552664","0.057827196654273","0.054614574617925","0.044976708508879","0.057184672247003","60% глицерин","1876.6155838397","3.4636822032036","3840","0.48","2.4684","","","","1.2E-7","101,325","2531.1117813082","381","2.5680414622544","4017.2396750645","538","16360000","1.618026437493","47.6",""
"90000","14000","10","197.44361101804","1.104","5.1E-7","2520000","0.0031127222209327","9.81","605","0.0574","420","180","140","170","178","90","1","0.13493012552664","0.057827196654273","0.054614574617925","0.044976708508879","0.057184672247003","60% глицерин","3634.9416526743","3.8515061141903","3840","0.48","2.4684","","","","1.2E-7","101,325","4750.7367820436","381","2.946911319717","7540.1048770551","538","16360000","1.8567380995724","47.6",""
"150000","19000","10","329.07268503006","1.104","5.1E-7","2520000","0.0031127222209327","9.81","605","0.0574","420","180","140","170","178","90","1","0.13493012552664","0.057827196654273","0.054614574617925","0.044976708508879","0.057184672247003","60% глицерин","5197.4649440666","3.6556283119697","3840","0.48","2.4684","","","","1.2E-7","101,325","6678.2109770435","381","2.8450733385502","10599.284588516","538","16360000","1.7925738139522","47.6",""
"200000","20000","10","438.76358004008","1.104","5.1E-7","2520000","0.0031127222209327","9.81","605","0.0574","420","180","140","170","178","90","1","0.13493012552664","0.057827196654273","0.054614574617925","0.044976708508879","0.057184672247003","60% глицерин","6356.9483732386","3.1461636662326","3840","0.48","2.4684","","","","1.2E-7","101,325","8090.0764597756","381","2.4721645214902","12840.118863387","538","16360000","1.5576179794589","47.6",""
"1000","400","Kim","3.5530027247753","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","","","","","","","","","","","","","Фреон R11","140.42286398496","2.8485389675775","1500","0.093","6.7741935483871","1","","","4.159677960416E-8","101,325","174.33444914762","297","2.2944403814377","270.22645634297","471","4380000","1.4802399639668","137.37",""
"2000","600","Kim","7.1060054495506","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","","","","","","","","","","","","","Фреон R11","228.11761554998","2.6302221270962","1500","0.093","6.7741935483871","2","","","4.159677960416E-8","101,325","276.73868797124","297","2.1681103007266","428.95776106847","471","4380000","1.3987391171231","137.37",""
"4000","700","Kim","14.212010899101","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","","","","","","","","","","","","","Фреон R11","370.57815976309","1.8889402452846","1500","0.093","6.7741935483871","3","","","4.159677960416E-8","101,325","439.29528440584","297","1.5934612203879","680.92800117001","471","4380000","1.0280088332353","137.37",""
"6000","900","Kim","21.318016348652","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","","","","","","","","","","","","","Фреон R11","492.20237129326","1.8285161805199","1500","0.093","6.7741935483871","4","","","4.159677960416E-8","101,325","575.63966806158","297","1.563478074801","892.26809957108","471","4380000","1.0086654453215","137.37",""
"10000","1020","Kim","35.530027247753","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","","","","","","","","","","","","","Фреон R11","703.78146738642","1.4493135259556","1500","0.093","6.7741935483871","5","","","4.159677960416E-8","101,325","809.18883247765","297","1.2605215977547","1254.2801023083","471","4380000","0.81321548362513","137.37",""
"20000","1500","Kim","71.060054495506","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","","","","","","","","","","","","","Фреон R11","1143.2963667915","1.3119957725481","1500","0.093","6.7741935483871","6","","","4.159677960416E-8","101,325","1284.5072039159","297","1.1677630109252","1991.0455538669","471","4380000","0.75337301905863","137.37",""
"30000","2000","Kim","106.59008174326","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","","","","","","","","","","","","","Фреон R11","1518.5276519951","1.3170652489418","1500","0.093","6.7741935483871","7","","","4.159677960416E-8","101,325","1683.180600231","297","1.188226622696","2609.0077503873","471","4380000","0.76657495544162","137.37",""
"40000","2150","Kim","142.12010899101","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","","","","","","","","","","","","","Фреон R11","1857.2904273435","1.1576003237551","1500","0.093","6.7741935483871","8","","","4.159677960416E-8","101,325","2039.0280867569","297","1.0544239257732","3160.587806725","471","4380000","0.68025320967996","137.37",""
"4000","3200","Kim","14.212010899101","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","540","250","250","365","460","90","1","0.51707669449943","0.23938735856455","0.34950554350425","0.23938735856455","0.44047273975878","Фреон R11","370.57815976309","8.6351554070152","1500","0.093","6.7741935483871","","","","4.159677960416E-8","101,325","439.29528440584","297","7.2843941503449","680.92800117001","471","4380000","4.6994689519326","137.37",""
"10000","6000","Kim","35.530027247753","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","540","250","250","365","460","90","1","0.51707669449943","0.23938735856455","0.34950554350425","0.23938735856455","0.44047273975878","Фреон R11","703.78146738642","8.5253736820916","1500","0.093","6.7741935483871","","","","4.159677960416E-8","101,325","809.18883247765","297","7.4148329279689","1254.2801023083","471","4380000","4.7836204919125","137.37",""
"20000","9000","Kim","71.060054495506","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","540","250","250","365","460","90","1","0.51707669449943","0.23938735856455","0.34950554350425","0.23938735856455","0.44047273975878","Фреон R11","1143.2963667915","7.8719746352886","1500","0.093","6.7741935483871","","","","4.159677960416E-8","101,325","1284.5072039159","297","7.0065780655513","1991.0455538669","471","4380000","4.5202381143518","137.37",""
"30000","9500","Kim","106.59008174326","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","540","250","250","365","460","90","1","0.51707669449943","0.23938735856455","0.34950554350425","0.23938735856455","0.44047273975878","Фреон R11","1518.5276519951","6.2560599324736","1500","0.093","6.7741935483871","","","","4.159677960416E-8","101,325","1683.180600231","297","5.6440764578062","2609.0077503873","471","4380000","3.6412310383477","137.37",""
"40000","10000","Kim","142.12010899101","5.7","2.8178463602818E-7","183000","0.001044332505689","9.81","1490.5","0.015886","540","250","250","365","460","90","1","0.51707669449943","0.23938735856455","0.34950554350425","0.23938735856455","0.44047273975878","Фреон R11","1857.2904273435","5.3841875523491","1500","0.093","6.7741935483871","","","","4.159677960416E-8","101,325","2039.0280867569","297","4.9042973291776","3160.587806725","471","4380000","3.1639684171161","137.37",""
"10000","800","Kim","36.381302962976","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","","","","","","","","","","","","","Фреон R123","512.99437500586","1.5594712904812","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","710.89909066003","299.85","1.1253355230167","1205.2313966763","457","3660000","0.66377295032822","153",""
"20000","1200","Kim","72.762605925951","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","","","","","","","","","","","","","Фреон R123","833.36182083155","1.4399507752858","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1128.481964357","299.85","1.0633754352324","1913.185586949","457","3660000","0.62722613435201","153",""
"30000","1700","Kim","109.14390888893","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","","","","","","","","","","","","","Фреон R123","1106.8722037499","1.5358593288734","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1478.7296983042","299.85","1.1496353944534","2506.9823312605","457","3660000","0.67810609544473","153",""
"40000","2000","Kim","145.5252118519","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","","","","","","","","","","","","","Фреон R123","1353.8002720044","1.4773227937374","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1791.3534573474","299.85","1.1164742456587","3036.9928133332","457","3660000","0.65854617476191","153",""
"10000","4500","Kim","36.381302962976","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","540","250","250","365","460","90","1","0.51241178207833","0.23722767688812","0.34635240825665","0.23722767688812","0.43649892547413","Фреон R123","512.99437500586","8.772026008957","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","710.89909066003","299.85","6.330012316969","1205.2313966763","457","3660000","3.7337228455962","153",""
"20000","6000","Kim","72.762605925951","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","540","250","250","365","460","90","1","0.51241178207833","0.23722767688812","0.34635240825665","0.23722767688812","0.43649892547413","Фреон R123","833.36182083155","7.1997538764291","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1128.481964357","299.85","5.316877176162","1913.185586949","457","3660000","3.1361306717601","153",""
"30000","7500","Kim","109.14390888893","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","540","250","250","365","460","90","1","0.51241178207833","0.23722767688812","0.34635240825665","0.23722767688812","0.43649892547413","Фреон R123","1106.8722037499","6.775849980324","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1478.7296983042","299.85","5.0719208578828","2506.9823312605","457","3660000","2.9916445387267","153",""
"40000","9000","Kim","145.5252118519","5.87","2.8756830601093E-7","171600","0.00105383993672","9.81","1464","0.015886","540","250","250","365","460","90","1","0.51241178207833","0.23722767688812","0.34635240825665","0.23722767688812","0.43649892547413","Фреон R123","1353.8002720044","6.6479525718181","1017","0.077","5.5604805194805","693","0.0102","0.0018568994889267","5.171644878594E-8","91,400","1791.3534573474","299.85","5.0241341054641","3036.9928133332","457","3660000","2.9634577864286","153",""
"2000","600","Kim","2.7163506076005","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","","","","","","","","","","","","","Фреон R134a","254.72146226763","2.3555141159232","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","430.26250224544","277.55","1.3944975378257","691.73007081841","374.65","4060000","0.86739036701139","102",""
"7000","1500","Kim","9.5072271266016","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","","","","","","","","","","","","","Фреон R134a","612.22797497205","2.4500677220254","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","991.84892773213","277.55","1.5123270873819","1594.5887114047","374.65","4060000","0.94068143670642","102",""
"10000","1800","Kim","13.581753038002","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","","","","","","","","","","","","","Фреон R134a","785.85883890342","2.2904876943443","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","1258.0951886535","277.55","1.4307343484291","2022.6309971283","374.65","4060000","0.88992999838113","102",""
"20000","2800","Kim","27.163506076005","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","","","","","","","","","","","","","Фреон R134a","1276.6314501941","2.1932719890101","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","1997.1016259447","277.55","1.402031806306","3210.7265725849","374.65","4060000","0.87207675169479","102",""
"30000","3900","Kim","40.745259114007","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","","","","","","","","","","","","","Фреон R134a","1695.6234750984","2.3000389280254","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","2616.9434497776","277.55","1.4902882216776","4207.2420171299","374.65","4060000","0.92697305838862","102",""
"40000","5000","Kim","54.327012152009","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","","","","","","","","","","","","","Фреон R134a","2073.8939093677","2.4109237109069","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","3170.2012219121","277.55","1.5771869512385","5096.7107389036","374.65","4060000","0.98102487195018","102",""
"8000","5500","Kim","10.865402430402","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","540","250","250","365","460","90","1","0.55402570545137","0.25649338215341","0.37448033794398","0.25649338215341","0.47194782316228","Фреон R134a","672.21396901155","8.1819186353527","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","1084.1935671189","277.55","5.0728948840891","1743.0505541388","374.65","4060000","3.1553875399314","102",""
"12000","6000","Kim","16.298103645603","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","540","250","250","365","460","90","1","0.55402570545137","0.25649338215341","0.37448033794398","0.25649338215341","0.47194782316228","Фреон R134a","892.83542714837","6.7201634450857","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","1420.6954803418","277.55","4.2232836543947","2284.0423697151","374.65","4060000","2.6269214965344","102",""
"20000","8000","Kim","27.163506076005","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","540","250","250","365","460","90","1","0.55402570545137","0.25649338215341","0.37448033794398","0.25649338215341","0.47194782316228","Фреон R134a","1276.6314501941","6.2664913971717","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","1997.1016259447","277.55","4.0058051608744","3210.7265725849","374.65","4060000","2.4916478619851","102",""
"30000","9000","Kim","40.745259114007","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","540","250","250","365","460","90","1","0.55402570545137","0.25649338215341","0.37448033794398","0.25649338215341","0.47194782316228","Фреон R134a","1695.6234750984","5.307782141597","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","2616.9434497776","277.55","3.4391266654099","4207.2420171299","374.65","4060000","2.1391685962814","102",""
"40000","12000","Kim","54.327012152009","17.5","2.1138211382114E-7","194000","0.00097468401680038","9.81","1230","0.0113","540","250","250","365","460","90","1","0.55402570545137","0.25649338215341","0.37448033794398","0.25649338215341","0.47194782316228","Фреон R134a","2073.8939093677","5.7862169061765","1370","0.088","4.0477272727273","","","","5.2222420034419E-8","300,000","3170.2012219121","277.55","3.7852486829723","5096.7107389036","374.65","4060000","2.3544596926804","102",""
"2000","800","Kim","1.692749203222","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","","","","","","","","","","","","","Фреон R134a","476.11991061331","1.6802489922538","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","556.70982567133","299.85","1.4370143351346","1217.6645320071","374.65","4060000","0.65699540306175","102",""
"7000","1900","Kim","5.9246222112769","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","","","","","","","","","","","","","Фреон R134a","1144.3634396712","1.6603116930631","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","1283.3375922103","299.85","1.4805145672758","2806.9823749589","374.65","4060000","0.67688348061957","102",""
"10000","2700","Kim","8.4637460161098","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","","","","","","","","","","","","","Фреон R134a","1468.9105378182","1.8380969640332","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","1627.8294053004","299.85","1.6586504649741","3560.4726907814","374.65","4060000","0.75832627701111","102",""
"20000","4000","Kim","16.92749203222","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","","","","","","","","","","","","","Фреон R134a","2386.2522087515","1.6762687470043","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","2584.0181103986","299.85","1.5479767668436","5651.8980948505","374.65","4060000","0.70772684377386","102",""
"30000","5000","Kim","25.391238048329","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","","","","","","","","","","","","","Фреон R134a","3169.4231424813","1.5775741436928","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","3386.0216126535","299.85","1.4766592101229","7406.0816465125","374.65","4060000","0.67512083158771","102",""
"40000","6000","Kim","33.854984064439","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","","","","","","","","","","","","","Фреон R134a","3876.4781497375","1.5477966773542","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","4101.8730667516","299.85","1.4627463849708","8971.8289813827","374.65","4060000","0.66875996103476","102",""
"9000","10200","Kim","7.6173714144988","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","540","250","250","365","460","90","1","0.61339425264382","0.28397882066844","0.41460907817592","0.28397882066844","0.52252103002992","Фреон R134a","1364.4734923272","7.4754108873181","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","1517.413332689","299.85","6.7219654528304","3318.9649444071","374.65","4060000","3.0732472836715","102",""
"12000","10500","Kim","10.156495219332","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","540","250","250","365","460","90","1","0.61339425264382","0.28397882066844","0.41460907817592","0.28397882066844","0.52252103002992","Фреон R134a","1668.868889107","6.2916865839705","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","1838.2153431115","299.85","5.7120619949928","4020.6396982467","374.65","4060000","2.6115247294053","102",""
"20000","12000","Kim","16.92749203222","32","1.8260869565217E-7","178000","0.00088034734214173","9.81","1150","0.0085","540","250","250","365","460","90","1","0.61339425264382","0.28397882066844","0.41460907817592","0.28397882066844","0.52252103002992","Фреон R134a","2386.2522087515","5.0288062410128","1420","0.081","3.6814814814815","","","","4.9601959583588E-8","1,000,000","2584.0181103986","299.85","4.6439303005307","5651.8980948505","374.65","4060000","2.1231805313216","102",""
